"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PDZK1IP1",1646.15714302805,5538.19235256168,4.78783917061634,4.3584097187105e-06,0.00255323565703368,0.444893600388606
"HK2",962.14594101813,7292.61880614428,4.77623933360996,4.57892215620218e-06,0.00260352126834414,0.421557449203871
"CBLIF",3.80600586229584,11.6755870264502,4.75466504574752,5.0181266857204e-06,0.00277172643109562,0.378240107331126
"UNC5CL",2437.58730489921,20803.630248407,4.69258551687821,6.52163748535828e-06,0.00334441377017088,0.254220026091939
"TRIM50",29.6991685110969,166.513166954484,4.68916928401486,6.61594498186813e-06,0.00334441377017088,0.247422409372167
"REG1B",128837.307486032,248637.535464086,4.68600650818345,6.70443054188121e-06,0.00334441377017088,0.241131672127305
"APOL1",2049.63514577974,13497.6304806297,4.68450086981099,6.74695515397601e-06,0.00334441377017088,0.23813783132872
"SLC30A2",139.040959023748,550.609161291731,4.63892448131441,8.16502629552602e-06,0.00394615720862773,0.147777782910358
"MICOS10-NBL1",389.473299455644,1449.64574449979,4.62637800752638,8.60344676598184e-06,0.00405663007024295,0.122993745737855
"KLK12",129.229198540408,858.478012042901,4.59537317066226,9.78663714394807e-06,0.00450464926825724,0.0619171669319734
"CEACAM5",7210.6566666268,37410.0457418232,4.58903740238676,1.00470545730224e-05,0.00451696881408535,0.0494662179942686
"RNF186",163.644508942996,1386.79176476108,4.57843112009766,1.04980474577837e-05,0.00460438331381492,0.0286457722219557
"ASIC2",14.5543104624033,110.077176479732,4.56843055046699,1.09411454629376e-05,0.00460438331381492,0.00904064461685472
"TMPRSS3",100.588997068852,552.075848822542,4.56810182923034,1.0956012437176e-05,0.00460438331381492,0.00839665331333972
"HNRNPA1L3",47.2378493150684,201.877471652835,4.55921815203064,1.13652570836791e-05,0.00467474787109967,-0.00899669563151129
"PLAUR",198.894260453434,1679.4016709447,4.54275349178481,1.21630775055955e-05,0.00489867946537861,-0.041179203024555
"ASS1",6840.62198863435,70763.9655072026,4.5083759269457,1.4006752050228e-05,0.00552609246193895,-0.108148788333563
"GPX2",2904.15695830594,20254.9183097297,4.49685979068861,1.46825555373894e-05,0.00567686327297623,-0.130514019948427
"UCN2",1.87362995752827,4.92621686652296,4.46596469641477,1.66544902593625e-05,0.00619807486167748,-0.190342365953822
"LRG1",264.12305401687,1718.46962748616,4.46570893568334,1.66718338923665e-05,0.00619807486167748,-0.19083659365432
"DUOXA1",17.2689449063827,86.0113944409053,4.45072236019307,1.77190556978799e-05,0.0064631091462531,-0.219766051171259
"KCNJ6",10.5101393790752,71.8941381433909,4.41942876892412,2.01138643245013e-05,0.00720076342817145,-0.279980476215856
"PI3",745.015516659687,1373.95292635191,4.41322407309163,2.062437299763e-05,0.00724927961436696,-0.291888157583958
"SLCO2A1",631.508027038342,7702.3954672297,4.40134467605189,2.16367981637011e-05,0.00746933182322626,-0.314657368483957
"SLC52A1",1695.36391457801,13271.5172407637,4.39679524069465,2.20370531646596e-05,0.00747404055752981,-0.323367138863044
"SERPINB7",7.56738649279177,7.02067522505391,4.38288642110141,2.33054152667125e-05,0.00776793599889805,-0.349960314034389
"ACRBP",-95.9281004964972,1052.73773752363,-4.37493371597203,2.40618901059643e-05,0.00784818135603563,-0.365141916436898
"TAC1",82.1279502303045,299.07814571556,4.37188501839324,2.43581047673359e-05,0.00784818135603563,-0.37095725443641
"GBP2",2558.60418878986,25442.6562673768,4.35514663363996,2.60479545819871e-05,0.00825506652424549,-0.402840041253591
"NPIPB15",604.536013100435,2946.08832932777,4.32609558961093,2.92518765265216e-05,0.00912092382275349,-0.457992332930521
"TECTB",1.82305437578513,5.60091458103098,4.31709993520436,3.03185193992727e-05,0.0092587299718724,-0.475022797719737
"CEACAM20",2387.63806376744,26489.6866276268,4.31435226432941,3.06517027829419e-05,0.0092587299718724,-0.480220162971224
"TSPAN1",4225.47081940543,45373.6746638686,4.27886469710511,3.52838945539752e-05,0.0104939730694992,-0.547156912407
"DPP10",30.6993944487647,140.706334781806,4.25750191152274,3.838894991064e-05,0.0110958601156866,-0.587280431558463
"KRT9",5.25722318597834,26.3644631170071,4.25513167630641,3.87491978832439e-05,0.0110958601156866,-0.591724228500356
"COL28A1",73.6253553867321,443.484786370272,4.25330195884684,3.90295100282789e-05,0.0110958601156866,-0.595153552560633
"PLAC8",1328.89213662738,11653.0247764988,4.2479481129656,3.98609386613904e-05,0.0111679951623478,-0.605182457886996
"LYPD5",23.2347023987557,127.404983349264,4.24271475397469,4.06900645631951e-05,0.0112374332590813,-0.614977774115528
"HSD3B1",-395.078711969852,4047.82886443714,-4.2026964939188,4.76002944356981e-05,0.0129606886201537,-0.689620956011598
"EFCAB8",21.5063334330322,204.757331573393,4.19222860834156,4.95856746268225e-05,0.0133137536373018,-0.709069839283943
"PCSK9",157.063110366692,813.257511599932,4.18017017425412,5.19711080324005e-05,0.0137630884997584,-0.731434519348753
"IL27",3.57970927798048,15.0746794316202,4.17318036428729,5.34037882139381e-05,0.0139073637722745,-0.744379104700249
"CARNS1",132.575866961775,530.632087150674,4.17054027634946,5.39547011649384e-05,0.0139073637722745,-0.749264637795543
"HPR",43.1514099419753,73.5723955936284,4.15176139235705,5.80333825494575e-05,0.0147618598874488,-0.783956537191903
"PLAAT4",2474.98564431415,20184.6358977417,4.12628148720657,6.40418306214838e-05,0.0157101829381659,-0.830862225352088
"CASP10",1389.93284602503,12934.7033107528,4.12607285198127,6.40934034543465e-05,0.0157101829381659,-0.831245509127923
"TRPC7",8.36409499312062,90.810707070341,4.12562615597512,6.42039565424877e-05,0.0157101829381659,-0.832066091071441
"SEMA6C",-558.487827720274,6785.74590042874,-4.1211688655858,6.53171358919424e-05,0.0157101829381659,-0.840250912638951
"BACE2",697.424966202071,5745.10861851763,4.11860412718694,6.59660086495598e-05,0.0157101829381659,-0.844957816667585
"LCN2",4240.83854615064,9881.2004320389,4.11597550952941,6.66374405612253e-05,0.0157101829381659,-0.849779930665033
"SERPINA1",41156.611340133,359070.733632284,4.04826710493716,8.63654186306102e-05,0.0201158587104453,-0.97327764989037
"FRMPD2",33.6815203684872,73.9130389843112,4.03568244975128,9.06004827976716e-05,0.0208510539695784,-0.996079471820614
"SSTR5",17.2186167374526,152.895594760175,4.03096327840317,9.22391645624307e-05,0.0209784415214225,-1.00461762150913
"KRTAP5-2",4.34268828139017,15.9054354765397,4.00519775753471,0.000101696902136908,0.0228605175826826,-1.05111406542472
"NEUROD1",75.5131353113599,757.542351554801,3.98630306824512,0.000109213379003086,0.0242679660102029,-1.08508212251536
"ROBO2",-70.9875992103845,455.713406791199,-3.96266338603046,0.000119365260740993,0.0262223775073281,-1.12742544350735
"ZNF320",-327.225373452174,3777.76671209298,-3.95861301262864,0.000121192562112463,0.0263246585478442,-1.13466308338493
"ATF3",289.036943470717,2001.45147233879,3.93881580903268,0.000130514251652075,0.0280344612548658,-1.16996536555538
"WDR46",211.64538936412,431.510220159207,3.93084012073981,0.000134459460300765,0.0285645086432351,-1.18415299769718
"ELAVL2",1.89148770712449,5.62610313204488,3.92196730241521,0.000138981867492469,0.0292043202430915,-1.19991308037403
"CFB",5019.13638762934,15812.7565515121,3.91836140013505,0.000140860856374499,0.0292808825315249,-1.20631089584536
"ADAMTS15",87.7424064126337,552.286517749535,3.90256664938441,0.000149380076859277,0.0304813149032256,-1.23428669863024
"EFNA2",427.828578333436,6552.50797779873,3.90182988249983,0.000149789205245522,0.0304813149032256,-1.23558974625206
"PRR5-ARHGAP8",11.4711730573668,49.3413874311259,3.89750971653087,0.000152209749709602,0.030651238347771,-1.24322695042048
"DUOX2",3731.23144248369,7039.32017005417,3.88488991471433,0.000159495516503945,0.0317872920108688,-1.26550245000878
"TNFSF15",-357.486849075793,3322.7508292328,-3.87910685986621,0.000162944007372766,0.0321431994952072,-1.27569337490809
"C1QTNF9B",-3.84590919423342,20.7891021557233,-3.8686352642716,0.000169369568873414,0.0328534368949776,-1.2941194018757
"SMIM33",36.220462044625,279.366871469185,3.86558617196417,0.000171285389767664,0.0328534368949776,-1.29947807801645
"RAMACL",18.9792303044804,27.5246644645579,3.86502105477273,0.000171642723277092,0.0328534368949776,-1.30047092650287
"LYPD1",58.5191041454804,165.292995142844,3.86142663091696,0.00017393218823352,0.0329652653228472,-1.30678354584447
"METTL24",-35.1026370760298,323.7459540487,-3.85530743179309,0.000177896743910766,0.033389318963912,-1.3175207440328
"TAPBP",3226.51398301131,16704.3218414997,3.84849303612553,0.000182412780133904,0.0335861290585697,-1.32946368318537
"DUOX1",23.9326860082552,130.785894581284,3.84848226221634,0.000182420005749525,0.0335861290585697,-1.32948255380494
"CHGB",574.51126924687,5175.90637265225,3.84363113043727,0.00018570124602594,0.0337972523861132,-1.33797558159089
"GRHL3",5.62680433092063,58.9185474897925,3.84126176631391,0.000187324167452884,0.0337972523861132,-1.34212095583335
"RNF183",5.57710402584198,56.575060028495,3.83910747229572,0.000188811465844208,0.0337972523861132,-1.34588848407903
"PCDHGC5",-4.57974600705866,27.3255835289834,-3.82906419861465,0.000195894551653685,0.034417121061758,-1.36343291943863
"SPATA17",4.93563342705033,36.0484081753397,3.82856905888226,0.00019625020168293,0.034417121061758,-1.36429703097479
"MAMDC4",-341.067930370282,5410.2068277919,-3.82667633262398,0.000197615375432192,0.034417121061758,-1.36759946408904
"SS18L1",-191.928446970153,3719.18839819424,-3.82214920275841,0.000200917362696445,0.0346797719254256,-1.37549372252607
"PARP9",872.804959502271,11624.6539455447,3.8179773786844,0.000204006539606086,0.0349013665811049,-1.38276255097689
"CPNE7",215.694560028709,2781.51211698219,3.78618604810108,0.000229073665861096,0.03884607112655,-1.43796927594462
"MAT1A",2.58718669617758,11.4317349924396,3.77038371280726,0.000242595541064154,0.0407813652161063,-1.46528810875105
"CA4",381.833046599267,1225.56457740383,3.75913263071051,0.000252680702254394,0.0421105459998443,-1.48468898079148
"CDH16",-32.8383805706764,293.504350161491,-3.75220286546497,0.000259088842212915,0.0425681188993741,-1.49661767730318
"PLAAT3",522.207489860622,4132.58317606624,3.75141164093902,0.000259830231229368,0.0425681188993741,-1.49797866344457
"GBP1",996.985729736199,8380.84394894878,3.73836491673305,0.000272348989509295,0.0442441232369217,-1.52039059863041
"GOLM1",1335.03280397203,17153.2492822927,3.73303182585673,0.000277629070750884,0.0447260432979674,-1.52953571415926
"SLC47A2",31.9029572291683,284.741105379418,3.71720693526796,0.00029387341905355,0.0466808860558101,-1.55661659879762
"ARID3C",-5.03654962014715,46.4977489150649,-3.71652544457746,0.000294592804614568,0.0466808860558101,-1.55778095701894
"PRRT1B",25.8441442842614,310.443317247751,3.70544069486288,0.000306530677362486,0.0481776508518015,-1.57669807406378
"FOXD2",25.1665638571517,127.065026042811,3.68509658241296,0.000329641417655655,0.051347196018152,-1.61131049785979
"SCPEP1",-809.600021714414,9321.77027674569,-3.68308919404721,0.000332009078329661,0.051347196018152,-1.61471826077271
"MYBPH",48.8240461805347,23.9112607079903,3.67768355453718,0.000338465138912479,0.0515983087872415,-1.62388821109925
"EIF5AL1",59.8085311359696,179.533805115122,3.67726422175099,0.000338970888474016,0.0515983087872415,-1.62459914374829
"CASP1",1706.60763354665,19478.6322338006,3.66580683005621,0.000353069241829402,0.0533244889300468,-1.64400102815136
"PHF1",513.246255249144,1119.74274529534,3.65788722140667,0.000363136505803516,0.0544198056604153,-1.6573862211985
"VSTM5",25.4129066220018,291.705909674098,3.65510367315271,0.000366738909379198,0.0545368968932205,-1.66208576421553
"ZNF169",-54.1073565831182,774.892519420547,-3.65102376104691,0.000372080131335828,0.0546872079682719,-1.66896926662824
"C2",1342.24888161752,10189.1955802642,3.6500185270625,0.000373407379050894,0.0546872079682719,-1.67066440281627
"TLX1",15.9299994018066,185.371893771322,3.63895528139355,0.00038831327660648,0.0564426485966652,-1.68929787395846
"SECTM1",4595.60230232698,50448.7610704558,3.63186561023885,0.000398159140397771,0.0571439131975089,-1.70121696840731
"CD244",65.8189651253206,995.893436065127,3.63123255931776,0.000399049673166962,0.0571439131975089,-1.70228041827618
"ISL1",12.6282715798289,152.381789863809,3.62902980387558,0.000402163044168605,0.0571662938960844,-1.70597972278394
"SERPINA7",18.2474822037445,151.784518528933,3.62414399542476,0.000409150712115707,0.057735047931539,-1.71417905472068
"SIRPA",-1136.23805575163,12653.3093243047,-3.62088484492182,0.000413875523876609,0.0579785625187145,-1.71964402273897
"TAP1",2605.14725339473,28966.9635137967,3.61557004534944,0.000421691103379083,0.0586484346080895,-1.72854815538515
"PLEKHG5",230.893270323624,3915.1772266376,3.60455364173832,0.000438336985174736,0.0597301917854393,-1.74697375111984
"CARD16",332.462959502303,2871.12638350095,3.60294212614469,0.000440823377375322,0.0597301917854393,-1.74966562961231
"OR6C75",7.08243105820423,2.43977174334967,3.60278786040282,0.00044106208933974,0.0597301917854393,-1.749923268774
"SNTG2",15.5637275827002,87.8483212700564,3.60229347713934,0.000441827923924985,0.0597301917854393,-1.75074888321286
"NT5DC3",-71.490446132678,973.937184870597,-3.59822744091117,0.000448174275676279,0.0601673965095405,-1.75753594312185
"SMIM5",1134.57927229764,12040.1122764623,3.58700956920845,0.000466132326011448,0.0621466905272643,-1.77623151225352
"LEFTY1",24.9419600406772,68.8615185228202,3.58203777039557,0.000474306593263647,0.062803390828581,-1.78450362997216
"ZBTB9",38.8827786684212,83.2347391845968,3.5722517699042,0.000490792520420803,0.0644842621676841,-1.80076079993069
"NKX2-2",13.4659979661425,176.788657800596,3.57057427428701,0.000493672191227873,0.0644842621676841,-1.80354425580804
"UNC93A",-48.5915391517613,367.601746603069,-3.56852794155939,0.000497206594918583,0.0645100529729265,-1.80693840561233
"DAXX",543.549270622717,2780.97042573734,3.5612749689677,0.000509926910304716,0.0652758054860064,-1.81895690114483
"AKR1C4",8.44067793264344,68.1244239977749,3.55991053118679,0.000512353893456836,0.0652758054860064,-1.82121580243973
"REG3G",6117.50866243942,14553.7488157407,3.55941484720357,0.000513238280254137,0.0652758054860064,-1.82203627486607
"FGF9",83.4143236226608,917.731528109198,3.55687122440751,0.000517799226292089,0.0654254551809063,-1.82624522519531
"IER3",100.229481785008,195.629924460829,3.54884008068811,0.000532451751186117,0.0668399821683767,-1.83951970500838
"MT2A",5215.76659885149,33856.7967367709,3.54538704989973,0.000538871009301179,0.0672093829149058,-1.84522025823007
"ENKUR",38.6554558832332,273.705019649563,3.52308700371873,0.000582115705034998,0.0720604669066274,-1.88193518117022
"SLC25A51",-117.582353771605,1742.06512234497,-3.52154629864614,0.000585221048227835,0.0720604669066274,-1.88446540489133
"BNIPL",-11.2039672189983,169.505425711141,-3.51699123369367,0.000594493380191057,0.072738898897807,-1.89194111193158
"THSD4",-638.323576179924,8806.77546739824,-3.5017683328996,0.000626494305685899,0.0757038982124728,-1.91687202706697
"ZSCAN9",-136.257493090864,1804.52195540839,-3.49875467235299,0.000633018681227223,0.0757038982124728,-1.92179793608317
"ATP5MF-PTCD1",-31.2724373990558,486.091200042877,-3.49685006614278,0.000637174926883349,0.0757038982124728,-1.92490942088395
"FYB2",36.0661018125263,295.537833405743,3.49673248279721,0.000637432357425324,0.0757038982124728,-1.92510147067477
"BST1",-347.00656792487,3743.53749393794,-3.49633368259537,0.000638306197425671,0.0757038982124728,-1.92575279794996
"NUPR2",2.30489537596458,15.6037388523156,3.48074823035388,0.000673352396086741,0.0793734665923713,-1.95116338703119
"IQCN",-95.5155460908064,1054.49340778106,-3.47511110567581,0.000686467847755269,0.0797207275494034,-1.96033309092678
"SAA2",78.5559213375604,159.857629468931,3.47399033034716,0.000689103916547481,0.0797207275494034,-1.96215487746788
"TMA7B",27.2823855955014,41.0987056630581,3.47247501305198,0.000692683077403169,0.0797207275494034,-1.9646172741951
"ACAA2",1820.30583573608,29738.7842923786,3.47242841771977,0.00069279341135422,0.0797207275494034,-1.96469297893435
"VWA5B2",53.2923601124618,729.572789080481,3.46940840062997,0.000699979892022616,0.0800710726188238,-1.96959804757336
"OPN1SW",3.05174373392354,4.26907265605317,3.45337587939257,0.000739318590243858,0.084073570509378,-1.99558374403962
"TDRD9",-13.1764780762099,110.099721018291,-3.4502336486532,0.000747268035301045,0.0844806178856128,-2.00066601861647
"CWH43",7.28360351737746,19.5060821428774,3.4455119520455,0.000759364375592894,0.0844885713159721,-2.00829633634843
"MT1M",808.3187532452,4414.2486551227,3.44527193416326,0.000759984151795694,0.0844885713159721,-2.00868399626419
"AMER3",8.62791409941983,78.6334565106808,3.44509180813254,0.000760449586642828,0.0844885713159721,-2.0089749096285
"DAND5",2.7929652449602,17.7627215444394,3.43562267219257,0.000785297504159739,0.086750693430949,-2.0242518086549
"TMEM145",15.2113053777592,53.6456822950893,3.43231221851599,0.000794162763184784,0.0867688494030186,-2.02958514102301
"FOXA2",45.6796879822929,535.370134187018,3.43220978603223,0.000794438565297656,0.0867688494030186,-2.02975010329212
"FKBP11",350.368846623199,2986.31362136101,3.42891316265163,0.00080336295123242,0.0868027993291552,-2.03505714563228
"ALPG",18.1677875216845,44.9285653836363,3.42877845191816,0.000803729623418103,0.0868027993291552,-2.03527392605289
"HTR4",183.685630196804,2466.53329147478,3.41921797425981,0.000830157226152957,0.0891588860888276,-2.05064235179027
"RGS11",-186.835737991266,1900.30000261372,-3.41385466672267,0.00084533744801302,0.0898521606693925,-2.05924951718993
"CLEC4F",-95.3419001016916,851.068908072512,-3.41365485554935,0.000845907988921448,0.0898521606693925,-2.05956997976469
"TFF1",722.093926900763,5132.18757214017,3.40688225458171,0.000865461385489402,0.0906651144955604,-2.07042358926568
"MT1G",4887.54456942037,35414.4354577652,3.40533247576449,0.00086999499017137,0.0906651144955604,-2.07290491256744
"FGB",73.621889453849,153.780275509567,3.40477014696551,0.000871645481419419,0.0906651144955604,-2.0738050338392
"WNT9B",-34.9248922653584,382.939384339732,-3.40385988852853,0.000874323403631676,0.0906651144955604,-2.07526184618589
"GCNA",-43.5659757133456,439.330850110622,-3.40224713877641,0.000879086956500637,0.0906651144955604,-2.07784222110934
"SOAT2",-441.97901920201,4816.51333750468,-3.40091591765232,0.000883037279244859,0.0906651144955604,-2.07997144992598
"NR2E3",-5.35190907459469,51.9851686569335,-3.3997901918232,0.000886390784174473,0.0906651144955604,-2.08177150075109
"B3GNT6",480.287225219838,4836.19295860109,3.39553137956495,0.000899185965681971,0.0911398475284599,-2.08857727272598
"DNASE1L2",-12.1029500508467,172.087366445015,-3.39367574205931,0.000904815008615707,0.0911398475284599,-2.09154062139071
"NATD1",-186.268179697309,3686.24250204368,-3.39355730813958,0.000905175394447771,0.0911398475284599,-2.09172971158006
"OLFM4",31038.685825926,218678.744788184,3.39134726807163,0.000911925108690835,0.0912011358723944,-2.0952573080093
"BLOC1S5-TXNDC5",127.872959203205,212.669600459604,3.39027420578863,0.000915219344053617,0.0912011358723944,-2.09696946127244
"C4BPA",46.7601866363584,216.688340427966,3.3875788122662,0.000923543279902832,0.0915586599337515,-2.10126833690351
"CD177",107.152946581324,309.437245165876,3.38594525347763,0.000928622511523976,0.0915925020039872,-2.10387241951149
"NFILZ",-3.17114314769396,19.4284130538911,-3.38257396087945,0.000939187727190702,0.0921544203452861,-2.10924360601035
"SOCS7",-301.015313752465,3003.5445896275,-3.38109644734162,0.000943853467223601,0.0921544203452861,-2.11159630557308
"ZSCAN5B",1.21936471854999,5.74303185882286,3.37701075559393,0.000956868663528089,0.0924202665526039,-2.11809799592663
"DHRS2",2.75314518155172,19.7497539630317,3.37655374442,0.000958334903502953,0.0924202665526039,-2.11882487684925
"PSME2",3616.34502889275,42334.3303483634,3.37575010237051,0.00096091835180392,0.0924202665526039,-2.12010289443736
"SLC32A1",2.52742716994679,22.517300235042,3.36867831964725,0.000983934684744213,0.0941654719082927,-2.13133894275478
"MT3",12.7220137584495,54.0422680771224,3.36420503190285,0.000998759186644478,0.0951133625429115,-2.13843699778289
"SAA4",2.28519471196985,4.54087670490593,3.35729517717982,0.00102206994508716,0.096409081631029,-2.14938703887008
"DUSP9",1.1359095531495,3.47968128951297,3.35721622387087,0.00102233921655085,0.096409081631029,-2.14951205589977
"LEAP2",395.439059161331,5267.0290709798,3.35541350990646,0.00102850549169608,0.0965197483760615,-2.15236591059722
"TUBGCP4",-220.064295567387,3929.1669532859,-3.34143848510871,0.00107750178729661,0.100629297352744,-2.1744494810246
"ABHD4",-474.569654363811,9238.71055995231,-3.32585008708314,0.0011347260840998,0.105365570680568,-2.19899846775595
"CDRT4",-169.917690793804,1406.5028395309,-3.32468459994084,0.00113911671178558,0.105365570680568,-2.20083033480326
"BLTP3A",-200.864840461804,2915.11547133453,-3.318070952888,0.00116433384076551,0.107185246712757,-2.21121598208847
"PAXBP1",-326.559825626603,4527.71608974736,-3.30778656539702,0.00120458542511891,0.110365144257814,-2.22733404693368
"SPMAP2",1.04851348926243,4.97718961728281,3.30416531166696,0.00121906521970646,0.111160248461234,-2.23300015557794
"GPR135",-36.0861255009867,360.438145340051,-3.3023058640862,0.0012265633345965,0.111160248461234,-2.23590772418148
"CACNA1F",-55.9375375964573,833.969676812232,-3.30113520651737,0.00123130601139512,0.111160248461234,-2.23773759738646
"NIPAL1",319.147073757254,3911.65546879897,3.29920461179598,0.00123916483812846,0.111160248461234,-2.24075423797057
"SLC22A31",21.6727058682781,145.887539621584,3.29850752338595,0.00124201394928753,0.111160248461234,-2.24184313244997
"PROM2",149.449831429082,1849.66818300659,3.29573622985827,0.00125340126471438,0.111203415439939,-2.2461702905612
"GRIK2",25.8027837530654,299.959999792597,3.2955909613446,0.00125400085691634,0.111203415439939,-2.24639703790421
"CT45A5",0.985404079679368,0.324808567178217,3.29191640185254,0.00126925685311992,0.11123936743731,-2.25213001213295
"CCDC183",-51.2007408027745,513.803333995858,-3.29135376588905,0.00127160803605082,0.11123936743731,-2.25300738579852
"TFAP2C",3.65327989471795,7.04656133294968,3.29091868136335,0.0012734289846399,0.11123936743731,-2.25368577585205
"RPSA2",806.732003349883,4611.44178904118,3.28836965772952,0.00128414634298526,0.11123936743731,-2.25765884632527
"CD55",857.66668959742,7407.88475823073,3.28834459748299,0.00128425212532827,0.11123936743731,-2.2576978949124
"CATSPER2",-47.1608033738102,683.931239994341,-3.28718456642637,0.00128915766775773,0.11123936743731,-2.25950518807584
"KSR2",-20.1740206974931,216.600035436631,-3.28578758820115,0.00129508842181054,0.11123936743731,-2.2616809780043
"LSMEM1",-109.955870132201,1352.06206662565,-3.28453225770057,0.00130043953242458,0.11123936743731,-2.2636355368636
"KIZ",-168.074852365853,2615.32848585098,-3.27459810188257,0.00134351936181312,0.114229351188745,-2.27908253537809
"GPR143",9.54829263623859,70.4687787483261,3.27376058761483,0.00134721146653393,0.114229351188745,-2.28038314854253
"HSF2BP",27.4483172818092,482.511821063309,3.2666040211075,0.00137914868363858,0.116426647825768,-2.29148629559646
"ONECUT3",11.9877202847402,169.811651557552,3.2603356437771,0.0014077008094141,0.118030953169283,-2.30119583627383
"TMEM63C",104.494286295386,1260.82058265134,3.25975709601277,0.00141036365518851,0.118030953169283,-2.30209125477218
"MUC5B",981.383335765989,1856.95030352947,3.25659228529862,0.00142501342002566,0.118742928603172,-2.30698723087409
"BATF2",165.795389603398,2511.498579439,3.24493712507265,0.00148019644619375,0.122811835612951,-2.32498567097745
"NEUROG3",12.1945511754502,129.94345866636,3.2409168614896,0.00149968828388078,0.123897324375997,-2.33118220461965
"GZMA",491.847791350125,3474.11775911579,3.2387414401766,0.00151033502364315,0.124245943306679,-2.33453272118984
"PYCR1",274.826678471019,2489.52712106344,3.23677033037344,0.00152004259267288,0.124514675430306,-2.33756703735709
"STYXL2",7.04421606747625,50.3763858570475,3.22811419980862,0.00156336526814495,0.127523111239571,-2.35087504638469
"SLC16A5",-409.556198360951,8096.25727384031,-3.22505952789668,0.00157892591491583,0.127844346083547,-2.35556463222617
"TEX101",3.47656636956392,18.8843130791724,3.22474630224702,0.00158052962517937,0.127844346083547,-2.35604530418729
"GSDMB",1646.6648584076,27469.7785476426,3.22293897009398,0.00158981279053104,0.128059420277275,-2.35881809436534
"NOX1",126.531323084286,964.804633963242,3.22096160750481,0.00160002742113391,0.128065290434113,-2.36185034108833
"HKDC1",1534.10315080458,33884.3690474032,3.22036242383887,0.00160313471369002,0.128065290434113,-2.36276888808728
"CDON",-40.6333179398221,573.368459165437,-3.21491327260333,0.0016316522374042,0.129807000220157,-2.37111624094197
"CDK3",-128.937349105701,2267.6952925345,-3.2133433560899,0.00163995538589595,0.129932858689101,-2.37351906986831
"LMX1A",14.0578237722075,163.302051016732,3.20906381895542,0.00166278954818367,0.131204275695864,-2.38006439502295
"SAA1",176.600410540168,321.146968975592,3.20302322327958,0.00169552380451275,0.133243358491222,-2.38929144637363
"KRT16",1.50756714721541,0.602186942877765,3.20175526094596,0.00170247061690851,0.133247619295852,-2.39122652391201
"PROK2",6.82173835018244,9.51173703590338,3.19917862456797,0.00171666890764425,0.133817110171688,-2.39515694517017
"GGTLC2",12.7562752886283,15.2942455619067,3.19417450917893,0.00174455865061516,0.13544501138029,-2.40278311433043
"GDF9",-6.81735383142905,78.0171292403511,-3.19086397883244,0.00176324032866384,0.136186879469217,-2.40782310416076
"CFAP144",-3.99353951067771,26.2625981943291,-3.18909260080152,0.00177331261042115,0.136186879469217,-2.41051817189758
"CDA",628.863492731948,6041.67761881061,3.18875330827551,0.00177524796328588,0.136186879469217,-2.41103425420453
"ZBTB22",219.575251061794,1386.31511118364,3.18653654616674,0.00178794095117971,0.136618476158918,-2.41440499940891
"CNTNAP3",-13.9392081713227,108.289047018442,-3.17831899290007,0.00183573344057923,0.13888660773398,-2.42688417133072
"SCML1",-206.472018065444,2957.05749846325,-3.17815590281131,0.00183669385786035,0.13888660773398,-2.42713158133481
"IL11",13.6737917090387,19.454571758108,3.17745644227798,0.00184081819060435,0.13888660773398,-2.42819255880945
"ZNF354B",-72.2255983130942,804.172653725458,-3.17651864253516,0.00184636137945545,0.13888660773398,-2.4296147707336
"ALDH5A1",-387.625541065979,4509.82847090488,-3.16979802363518,0.0018865419266172,0.141047811398056,-2.43979711739647
"SULT1C2",-81.2452832446013,593.942693421488,-3.16927799560754,0.00188968462404803,0.141047811398056,-2.4405842933772
"MMP24",-126.71650942155,1115.52164076693,-3.16486143424243,0.0019165719821687,0.142390653764357,-2.44726558789189
"SLC37A1",739.305637135865,14493.0777324866,3.16391066303389,0.00192240640557093,0.142390653764357,-2.4487029290777
"PHLDA2",78.4191249626128,442.243486061438,3.16150089687704,0.00193726791956156,0.14294375351513,-2.45234438794296
"NACA2",0.96912651791589,0.530022110016073,3.15105097139253,0.00200295709936022,0.147038428824429,-2.46810999481828
"ELL3",-489.13131590597,5844.63901304368,-3.1502660716835,0.00200797357798723,0.147038428824429,-2.46929248064165
"TMEM171",207.673104444578,2667.22824533747,3.14709343710487,0.0020283696613566,0.147386986234356,-2.47406980248137
"ALPP",2.67140659209188,5.68354815828461,3.14674053367295,0.00203065023063163,0.147386986234356,-2.47460096396003
"EMX1",-10.8110838069031,86.8467699168948,-3.14428192802687,0.00204660462308411,0.147386986234356,-2.47830013931957
"HLA-F",-2967.1300486331,11426.1056789369,-3.14406995051096,0.00204798561924202,0.147386986234356,-2.47861896909058
"ZNF761",-170.108344379971,2252.79673320092,-3.14363016975762,0.00205085347077601,0.147386986234356,-2.47928037702771
"CCDC163",41.6242967039537,381.211397453705,3.13932950407069,0.00207909551086865,0.148863238578195,-2.4857444712635
"ZNF577",-139.60179834899,2178.17971187728,-3.13359915563011,0.00211728677549978,0.149950458073764,-2.49434647053063
"AKR1C1",246.99679828917,1157.33700304729,3.13342868306241,0.00211843283103556,0.149950458073764,-2.49460217989289
"LHX4",25.7406735658311,350.907737579517,3.13101309123349,0.00213473434823559,0.149950458073764,-2.49822438081665
