"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GRAP",232.335534663034,-1.00779020700059,0.314008061917252,-3.20944055017977,0.00132993545964651,0.0927583352807923
"HNRNPDL",1526.0966253996,-0.233463650702066,0.0727182698206237,-3.21052262764169,0.00132493836711819,0.0927583352807923
"LZTFL1",190.400348128041,-0.456390011511847,0.14229700775765,-3.20730575226949,0.0013398451047818,0.0927583352807923
"MUSK",52.3936552331457,-0.811015537096083,0.25313949778241,-3.20382849851904,0.00135613233098084,0.0927583352807923
"SPAAR",2.68911769792383,1.1628747733649,0.362842629301759,3.20490118705923,0.00135108855250266,0.0927583352807923
"MPHOSPH9",223.925526653085,-0.322810692086013,0.100802853516354,-3.20239636900398,0.00136289327544508,0.0928387259474291
"ABCA3",52.7436892334061,-0.851345143850465,0.266266279328517,-3.19734495106713,0.00138698953473764,0.0933326034691267
"LEF1",103.164895311468,-0.977095105889163,0.305489952929627,-3.1984525072556,0.00138167289107862,0.0933326034691267
"NCAM1",133.795283845831,-0.564721301968258,0.176515149031988,-3.19927952396832,0.00137771519553984,0.0933326034691267
"ADH1B",544.557393859422,-0.768329086441352,0.242129443005671,-3.17321626359731,0.00150760180041365,0.0941187129814466
"ALOX15B",5.514825905861,-1.64476824782491,0.518854751506991,-3.16999746662772,0.00152440266689737,0.0941187129814466
"APOLD1",65.1743208250541,-0.699638344848024,0.220983552562481,-3.16601998988232,0.00154540173092013,0.0941187129814466
"ARRDC2",209.170820965207,-0.503237948471786,0.158769589877151,-3.16961169239757,0.00152642778995852,0.0941187129814466
"BHLHA15",73.5224719683707,0.905364117363548,0.285244175105235,3.17399686436903,0.00150355315074826,0.0941187129814466
"BTAF1",457.804953645488,-0.35073143603444,0.110219721686253,-3.1821114285955,0.00146205556239205,0.0941187129814466
"C20orf203",2.31663647506029,-1.65260534875696,0.517739042913523,-3.19196585881779,0.00141308034303566,0.0941187129814466
"CA2",26.5830104631426,1.16707096175714,0.366058653934465,3.18820754328097,0.00143157743647834,0.0941187129814466
"CCDC141",28.528001175583,-0.914824089842065,0.288737737295183,-3.16835651069337,0.00153303403056244,0.0941187129814466
"CEP164",186.377644767274,-0.438681275921154,0.138197092669776,-3.17431624245084,0.0015018995595881,0.0941187129814466
"CLEC4M",6.07039871564614,-1.34712062411677,0.423324466794704,-3.18224135334485,0.00146139980160216,0.0941187129814466
"CNGB1",3.65310496672627,-1.98892449790014,0.623873535604336,-3.18802511148915,0.00143248095575043,0.0941187129814466
"FAM162A",670.733962799593,0.288707642403037,0.090731797389739,3.18198967405982,0.00146267033231675,0.0941187129814466
"FAM72D",22.2132481157269,-1.4021386048799,0.442451940209003,-3.16901899948177,0.00152954396192607,0.0941187129814466
"GLB1L2",61.2264557249863,0.929761888728774,0.293196998098298,3.171116671587,0.00151854139334326,0.0941187129814466
"GOLM1",1038.15471050565,0.587747908154978,0.184051593345118,3.19338668833408,0.0014061451098813,0.0941187129814466
"IL27RA",202.478882750551,-0.799934746078048,0.252251412938528,-3.17118043764134,0.00151820807656119,0.0941187129814466
"MOSMO",145.970406846132,-0.338587639959673,0.106152945555049,-3.18962077019416,0.00142459600750135,0.0941187129814466
"PBK",90.7726619701846,-0.623516612297405,0.196934943408884,-3.16610450895368,0.00154495275643916,0.0941187129814466
"PCDH9",51.6590564189993,-0.862351763985759,0.271071658329143,-3.18126863317694,0.0014663159384674,0.0941187129814466
"PLAGL2",281.853385936809,0.392922653604256,0.124109860199441,3.16592616390705,0.00154590028541814,0.0941187129814466
"RASA4",372.268336510234,-1.13351224605415,0.356983076373873,-3.17525485400604,0.00149704955788353,0.0941187129814466
"S1PR3",53.401948382312,-0.964460462586898,0.304439953667038,-3.16798255606659,0.00153500730452886,0.0941187129814466
"SRC",633.525594151041,0.47986664209069,0.151123839224261,3.17532061489378,0.00149671029913714,0.0941187129814466
"SRSF10",760.026578822928,-0.218339999787242,0.0689513106978558,-3.16658229665868,0.00154241695442605,0.0941187129814466
"SUCLG2",1507.55254274997,0.45792856092568,0.144339510241489,3.17257942859538,0.001510912233518,0.0941187129814466
"CELA3B",2.53623441829365,1.55973352606564,0.493552788212016,3.16021621864615,0.00157652097516362,0.0949396924934583
"JRK",190.573389317663,-0.305090045675296,0.0965384626264314,-3.16029525823177,0.00157609332539061,0.0949396924934583
"S100P",253.59578995241,0.831335029702758,0.262917136352896,3.16196593814605,0.0015670789342071,0.0949396924934583
"PRKD3",309.736576829344,-0.499757447158942,0.158294528743907,-3.15713658030129,0.00159326700733968,0.0953265865984215
"ZNF683",7.47471999476951,-1.20536020851806,0.381814486034082,-3.15692634147585,0.00159441616475309,0.0953265865984215
"GLE1",454.463242324755,0.325345798454213,0.103112030024362,3.15526518464764,0.00160352285165403,0.0953735167287798
"TRAF5",213.95873238206,-0.540185776602379,0.171232504641156,-3.15469179017396,0.00160667737705663,0.0953735167287798
"C7",406.300515988809,-0.746949294943037,0.237386742422807,-3.14655017091331,0.00165208914990187,0.0970295892597846
"CDIP1",189.073240966406,-1.40265778154294,0.445689726281155,-3.14716202513067,0.00164863577777205,0.0970295892597846
"TLR7",87.3535856314158,-0.647617609159775,0.20570925388303,-3.14821816196962,0.00164269045015246,0.0970295892597846
"IHH",183.517593934945,0.930820218504927,0.296326766348054,3.14119520816969,0.00168259841903747,0.0977848542756005
"NDUFS2",1331.6817455248,0.661079318347146,0.210392310595696,3.14212680337695,0.00167725379916358,0.0977848542756005
"ZNF514",147.183046037771,-0.405434751404848,0.129008345498367,-3.14270173637705,0.00167396317072846,0.0977848542756005
"PGAP6",660.926273542804,0.303809044643565,0.0968064701442809,3.13831342255086,0.0016992307511664,0.0984073669516962
"KLC1",539.814052978236,-0.348853313394823,0.111256456269939,-3.13557815061454,0.00171515723076311,0.0989848205990057
"SLC25A42",104.119456365646,0.532293640798556,0.169818359883382,3.13448817409433,0.00172154192789314,0.0990095099775496
"DDX19A",292.390288296316,-0.294037083244278,0.0939145887726705,-3.13089890598386,0.00174272140310417,0.0995387369106335
"MANSC1",214.402624807776,0.363449575663563,0.116070451479154,3.13128424187131,0.00174043619551579,0.0995387369106335
"ETS1",954.528834035623,-0.587992863539576,0.188098742305416,-3.12597977175654,0.00177213741011585,0.100807341632033
"PRKRIP1",76.913587417477,-1.07978812535306,0.345514116300867,-3.12516355891174,0.00177706221636398,0.100807341632033
"B3GALT1",13.8000229368264,1.5289639361083,0.489622456880607,3.12274062315147,0.00179175575229313,0.101295144077769
"SOX8",31.9209328183103,-1.38844271546756,0.446138248696913,-3.11213557573901,0.00185739177607313,0.104649860034276
"PSMA8",3.44934285138478,-1.73253170136742,0.55714989893293,-3.1096329815111,0.00187319941940636,0.105183944425517
"CRTAM",38.5223859342925,-0.692522657073418,0.223347445913271,-3.10065178601744,0.00193095219213892,0.105972385870038
"FMNL3",329.525860415621,-0.70672962482544,0.227899785723257,-3.10105436291913,0.00192832884785114,0.105972385870038
"GNG8",8.11973739054796,-1.56345859259469,0.503974570981447,-3.10225690464896,0.00192051210435261,0.105972385870038
"MRPS33",393.440020678455,0.291105855314689,0.0938360637784297,3.10228118692257,0.00192035456521606,0.105972385870038
"PABPC4L",5.76904153364528,-0.98607647989194,0.317457133164662,-3.10617206821581,0.00189526395749281,0.105972385870038
"PSMD9",420.113649978635,0.286205812710073,0.0922578361513244,3.10223851598501,0.00192063141467903,0.105972385870038
"TDRP",34.9310772344016,-0.681401985718607,0.219770875439503,-3.10051085866552,0.00193187130248611,0.105972385870038
"AMER3",5.14365824363945,0.896175311413871,0.289392005414783,3.09675213774268,0.00195653393213718,0.106450401249609
"FAM76A",133.662724695369,-0.275080296869857,0.0888711372884427,-3.09527148254048,0.00196632827382677,0.106450401249609
"INPP5D",539.401466446237,-0.789100178684694,0.254823854189766,-3.09664957071505,0.0019572109531786,0.106450401249609
"MMRN1",100.837008156075,-0.792710192608604,0.256182834445057,-3.09431423977243,0.00197268424417516,0.106450401249609
"PALD1",82.5678245819338,-0.703136962882368,0.227375442753379,-3.09240503005868,0.00198541750721249,0.106450401249609
"SMAP1",625.531164082454,0.270622256781007,0.0874981778748455,3.09289019901759,0.00198217459649325,0.106450401249609
"YKT6",569.074206974844,0.545119060578644,0.176073712821883,3.09597072636327,0.00196169727159674,0.106450401249609
"HMGCS2",464.532279643329,1.19460240071623,0.386626276632442,3.08981171978622,0.00200283414576482,0.107038927127836
"KDM5A",1057.12940599585,-0.177404984954633,0.0574923864833148,-3.0857126622517,0.00203064953131432,0.107648161580486
"RPP14",94.9374073288923,1.06286677333435,0.344496989359452,3.08527158774483,0.00203366360244705,0.107648161580486
"ZNF22",319.832710171116,-0.31348579877507,0.101564207241975,-3.08657751867441,0.00202475145257085,0.107648161580486
"MMP10",15.3661000944015,2.11295211839848,0.685610827643363,3.08185348481338,0.00205716065075806,0.108546245003967
"GTDC1",148.110201548548,-0.404427816491016,0.131289694182885,-3.08042317417277,0.00206706673956871,0.108667124909407
"HOXA11",5.73855104976528,1.44882491536151,0.470453084018849,3.07963740610415,0.00207252744096517,0.108667124909407
"LRP11",101.87644999883,0.504267129121292,0.163812067395826,3.07832711678566,0.00208166274632256,0.108802882096312
"POLR1A",197.574803140684,-0.349702744498548,0.113673513039853,-3.07637843809706,0.0020953172137944,0.10917325207046
"MED30",51.7270524042344,0.3988304392157,0.129857972668858,3.07128188603968,0.00213141824323214,0.110707195689879
"AASDHPPT",171.05976563945,-0.241821553209534,0.078781251606573,-3.06953175124928,0.00214394615121047,0.110759070875471
"CCP110",196.118147992193,-0.322229855648099,0.105080322865496,-3.06650995030302,0.00216573599870814,0.110759070875471
"HMGB3",215.401760329563,0.459977366583981,0.149893428929148,3.06869600535594,0.00214995241869592,0.110759070875471
"LRRC3",43.1171924376159,0.60496789538215,0.197169150832326,3.06826850360896,0.00215303071228298,0.110759070875471
"PPP3R1",449.481125105586,0.491307223269201,0.160189472804972,3.06703814343256,0.00216191267849732,0.110759070875471
"PRAC1",1.69126046155494,2.17661089621057,0.710418023705873,3.06384526233773,0.00218511900069155,0.111066859053499
"TREM1",11.7481763010666,1.65643771115145,0.540620644829452,3.06395570904252,0.00218431246033733,0.111066859053499
"ITIH3",29.9481871009163,-1.80737559146499,0.59016135918013,-3.06251089358993,0.0021948848634402,0.111103006594213
"NSUN6",132.420319728456,-0.321817287793433,0.105102993537836,-3.06192313806535,0.00219919915585681,0.111103006594213
"ATF1",232.26967412871,-0.256107558598234,0.0836845006989526,-3.0603941764504,0.0022104586016361,0.111333431569072
"NOS1",1.86401378385241,-1.91555471773494,0.626522529733717,-3.05743948034731,0.00223236714543852,0.112097203396778
"WDR70",269.691191062753,-0.285824270756576,0.0935330201496787,-3.05586487316649,0.00224412368160694,0.112348131662617
"CFAP45",2.26018540432441,-1.28802551957785,0.422046025675527,-3.0518603214335,0.00227427904372839,0.112838185032267
"CSF3",8.80237138403325,2.57063896098028,0.842255830453885,3.05208805689713,0.00227255422812569,0.112838185032267
"CTNND2",24.7071763984249,-0.672289479075278,0.220282359886272,-3.05194423839644,0.00227364333661788,0.112838185032267
"TFPT",60.5363400707692,1.0404755817523,0.341314554480694,3.04843601918872,0.00230035891443726,0.113792456895422
"TNFSF11",24.9751390663957,-1.39239105099543,0.4574576491964,-3.04375946809809,0.00233641864083138,0.114892349790705
"ZNF862",250.582831959188,-0.433972868630988,0.142576517697114,-3.04378922728994,0.00233618754768951,0.114892349790705
"GPC3",23.7803601422592,0.886346907978032,0.291651358288817,3.03906319236237,0.00237315069799611,0.116354388647178
"APBB1",103.251558450452,-0.657010823193559,0.216736272351382,-3.03138379222646,0.00243435605503476,0.118793925652063
"ELOVL6",200.479152655677,0.488494538503331,0.161164477297472,3.03103107269529,0.00243720165136595,0.118793925652063
"ZNF431",145.977839153543,-0.426531402987925,0.140826519709907,-3.0287718809394,0.0024555001919208,0.119335873362326
"CFAP97",349.520776640012,-0.239317638515131,0.0790425923541648,-3.02770482833894,0.00246418652444648,0.119408875285204
"HSPBAP1",71.9576087057619,-0.454059272767792,0.150074273795583,-3.02556368446113,0.00248170135938721,0.119764988845908
"TMED8",340.826602274697,-0.447934909508682,0.148140919565552,-3.02370817477255,0.00249697171282652,0.119764988845908
"TNFSF13",354.48455298459,0.5703053259684,0.188636815165044,3.02329810577761,0.0025003580488256,0.119764988845908
"VANGL1",143.304639597174,0.380846889789552,0.125918516796698,3.0245503161735,0.0024900304898794,0.119764988845908
"ANXA1",263.829116416539,0.735630440126651,0.243672783410341,3.01892739037605,0.00253671320275251,0.120426462992299
"CEP85L",151.553065284508,-0.572501014800734,0.189628507461818,-3.01906618611133,0.00253555132067365,0.120426462992299
"EFCC1",55.7147711343875,-0.585626646701613,0.194420144455312,-3.01217061813377,0.00259386762235986,0.120426462992299
"HECA",580.487470470879,0.268054397389017,0.0889382703898065,3.01393760204875,0.00257880838573139,0.120426462992299
"IL33",91.4184990077278,-0.797581913101724,0.264613952501783,-3.01413400752687,0.00257713945351209,0.120426462992299
"MYO5B",1664.73097202886,0.393263295844808,0.130516521384918,3.01313038128714,0.00258567803118191,0.120426462992299
"PIGM",390.307697692841,-0.309746532906049,0.102756256991323,-3.01438123551158,0.00257504006715853,0.120426462992299
"POLR3F",59.9683085056708,-0.370635602408908,0.122791863512402,-3.01840522496406,0.00254108869934347,0.120426462992299
"ST8SIA3",1.84054751796824,-1.76782266271959,0.586371022206521,-3.0148533876508,0.00257103503657296,0.120426462992299
"THBS2",46.2924935420374,1.15469572280451,0.383102768341375,3.01406259162185,0.00257774618737741,0.120426462992299
"ZNF737",105.834775551717,-0.428600612857082,0.142277806068736,-3.01242073306935,0.0025917311274272,0.120426462992299
"DCK",168.836917448136,-0.504285601136484,0.167487859152442,-3.01087854181418,0.00260493027506679,0.12060319248436
"COL1A1",1252.18444055396,0.802665035151387,0.26709930714257,3.00511837240726,0.00265477509504257,0.121900338642445
"COX17",413.364232448617,0.551561466998037,0.183587765420405,3.00434762488118,0.00266151037587537,0.121900338642445
"GNPDA1",468.131017385947,0.4031676602376,0.134219985426072,3.00378262564829,0.00266645761411308,0.121900338642445
"MAFB",323.665787996829,-0.448327511547156,0.149272225136704,-3.00342217808153,0.00266961814968113,0.121900338642445
"NOTCH2NLA",180.584682978627,0.510763037924437,0.169938591376892,3.00557415349914,0.00265079952450478,0.121900338642445
"CLEC4G",9.81588101937854,-1.10155508106913,0.36715208591171,-3.00026916184817,0.00269741125724803,0.122831979470465
"ADGRF4",2.9373263966637,1.156623425802,0.386445348325746,2.9929805878451,0.00276267320820128,0.123105606953119
"DESI1",261.608746720592,0.214668036273458,0.0715868920705592,2.99870590920292,0.00271128878304289,0.123105606953119
"FCGR2A",125.751286644735,0.78599286356264,0.2621857658495,2.99784719821066,0.00271893958264272,0.123105606953119
"GZMH",10.4247311203083,1.0412174277078,0.347784315879339,2.99385964279378,0.00275472636857207,0.123105606953119
"ITFG1",563.575949723604,0.277435860817696,0.0925925874787351,2.99630746231617,0.00273270747661303,0.123105606953119
"NDRG1",5730.38270184763,0.498479674161997,0.166477299866484,2.99428014847539,0.00275093229817215,0.123105606953119
"PHRF1",64.5731509878093,-6.3435143794454,2.11742049907927,-2.9958689746339,0.00273663994817987,0.123105606953119
"SERPINA5",19.9289335578568,-1.33119410836244,0.444650538110983,-2.99379848727448,0.00275527855063099,0.123105606953119
"FAIM2",29.3329355038537,-1.15338530076949,0.385766963668556,-2.98984985598833,0.0027911460711038,0.123847052114895
"PKIA",42.8005776834163,-0.79261548740812,0.265131871260765,-2.98951417511235,0.0027942148211952,0.123847052114895
"TGIF2",129.603990090876,-0.631739584431558,0.211388360389837,-2.98852587373553,0.00280326764114249,0.12391784963678
"CEBPA",830.392368748243,0.377146029844491,0.126279056619433,2.98660791378174,0.00282091258483277,0.124038063683877
"SEC13",1128.08381502014,0.262130873059348,0.0877467045564424,2.98735860662134,0.00281399427911453,0.124038063683877
"PPM1F",218.282283821117,-0.471633179835756,0.157975848027392,-2.98547648722846,0.00283136904107696,0.124169353118048
"PTCD3",490.45597105674,-0.204365074763423,0.0684845429435465,-2.98410511306012,0.00284409049388034,0.124399021312592
"MUC5B",51.3296155077217,2.29446295775899,0.769315984418879,2.98247144766161,0.00285931317544722,0.124736599184011
